ticker,ts,mid
XLI,33:50.3,136.7351
XLI,34:33.7,183.4481
XLB,30:54.6,125.7321
XLRE,33:05.8,87.7191
XLI,33:00.2,111.7988
XLY,35:41.2,266.932
XLE,31:07.9,110.3556
XLI,30:07.7,109.5314
XLB,35:27.6,154.2219
XLB,33:09.7,175.5395
XLE,31:12.4,110.8159
XLK,32:11.6,130.586
XLB,2/12/2026 9:30,116.4496
XLE,2/12/2026 9:33,189.5969
XLV,35:36.3,195.3863
XLC,30:03.8,90.3816
XLC,31:36.9,68.6207
XLY,31:41.8,120.159
XLP,35:12.5,66.1784
XLRE,34:30.5,110.473
XLU,32:55.3,88.1016
XLI,33:49.6,134.0199
XLB,32:25.6,154.1896
XLRE,35:34.2,100.4895
XLU,30:54.9,99.5146
XLV,30:26.2,91.6821
XLRE,33:37.7,128.2597
XLB,32:42.4,153.0473
XLF,30:32.2,88.141
XLP,35:33.2,67.8168
XLK,32:13.7,123.219
XLU,33:15.6,84.4794
XLP,32:08.4,48.6271
XLK,31:03.3,100.3999
XLB,33:34.2,151.282
XLU,35:04.5,82.4222
XLY,31:39.7,121.2802
XLY,33:09.3,161.3016
XLP,33:39.4,49.0202
XLB,31:05.4,134.783
XLRE,31:03.3,86.8299
XLE,30:40.2,117.8965
XLV,30:37.8,83.0263
XLB,32:21.4,159.8104
XLV,30:02.4,99.5007
XLRE,31:25.8,79.4046
XLV,32:58.1,129.6709
XLP,34:00.8,63.7839
XLY,31:12.8,92.7285
XLU,32:11.6,103.4711
XLB,31:02.3,129.5024
XLI,33:34.9,115.8929
XLK,35:01.7,134.7328
XLY,30:52.5,104.6892
XLE,30:03.8,108.086
XLI,30:29.4,100.2053
XLY,30:01.4,95.6679
XLY,35:33.5,217.1137
XLB,33:57.3,159.9354
XLRE,32:47.3,90.4377
XLP,31:05.8,55.8121
XLV,34:23.5,170.3796
XLU,31:36.6,121.1464
XLI,31:27.1,91.907
XLB,30:29.4,113.3223
XLI,35:14.7,178.8214
XLE,31:44.0,136.979
XLP,34:51.2,64.1051
XLP,34:39.7,51.2494
XLY,32:22.8,140.7706
XLF,30:15.8,90.4097
XLK,32:51.1,125.1996
XLV,31:27.1,78.3052
XLI,31:53.4,75.9393
XLK,30:05.2,101.7481
XLE,32:16.8,180.8955
XLB,2/12/2026 9:30,112.9763
XLB,33:24.4,158.8486
XLRE,2/12/2026 9:33,109.817
XLF,32:44.1,120.1061
XLV,35:18.8,200.545
XLF,35:15.4,199.5024
XLF,34:57.2,186.5182
XLK,32:28.0,115.063
XLV,34:47.3,169.3067
XLRE,30:59.8,80.2586
XLB,32:18.3,149.7728
XLC,32:36.1,78.6137
XLP,32:03.2,51.2147
XLU,34:21.1,99.2422
XLP,32:31.2,48.7279
XLI,35:23.7,187.47
XLI,34:27.7,185.9267
XLU,31:35.2,122.1559
XLC,32:55.3,71.782
XLI,32:58.8,116.2026
XLI,32:53.2,107.7275
XLF,33:58.3,167.3574
XLI,34:33.3,183.5503
XLE,30:05.2,106.5635
XLK,33:39.4,119.4899
XLK,2/12/2026 9:33,117.4271
XLC,34:33.7,83.5779
XLI,34:06.7,160.9721
XLU,30:34.6,105.696
XLU,33:21.6,82.7781
XLC,35:03.8,66.7897
XLE,32:54.3,180.1525
XLRE,33:32.1,115.4233
XLI,33:04.1,103.9007
XLF,33:40.5,151.4994
XLC,32:27.7,74.5483
XLU,35:04.8,84.0695
XLE,35:03.4,248.0071
XLF,2/12/2026 9:30,93.9018
XLP,35:15.7,67.226
XLI,34:13.4,171.5764
XLRE,34:20.4,116.8743
XLE,33:26.5,197.2266
XLF,2/12/2026 9:31,90.7007
XLB,32:45.2,158.6594
XLP,32:18.6,42.8069
XLRE,32:52.5,90.1273
XLU,34:13.7,89.1873
XLY,31:22.6,94.2369
XLRE,33:02.7,92.8209
XLI,30:20.3,109.4948
XLU,32:35.8,91.3202
XLRE,35:47.5,99.6503
XLB,33:04.1,174.4463
XLC,34:53.6,72.7955
XLV,30:41.3,88.9901
XLB,34:50.5,134.2219
XLP,31:36.6,46.5468
XLV,30:56.7,67.5295
XLB,35:08.7,140.4974
XLP,30:46.2,60.5272
XLF,35:29.3,171.8286
XLI,33:46.8,133.3611
XLF,30:19.2,89.2802
XLY,34:01.5,128.4829
XLV,34:48.4,175.366
XLB,34:59.6,140.3637
XLB,34:59.9,142.974
XLE,33:35.9,200.0554
XLV,31:51.6,88.9857
XLC,35:10.8,65.8423
XLP,33:01.6,47.9306
XLC,34:04.0,56.9037
XLK,33:35.2,120.6191
XLI,34:08.8,163.9798
XLV,30:44.4,85.3093
XLB,33:28.2,153.5851
XLP,32:35.4,46.2466
XLB,33:07.2,177.7498
XLI,35:19.9,176.4284
XLRE,34:18.3,120.01
XLY,2/12/2026 9:30,99.0956
XLK,30:08.0,101.7986
XLI,33:41.9,135.8981
XLE,35:08.7,237.9237
XLY,35:19.9,185.4432
XLY,30:21.7,82.5121
XLI,32:45.9,104.4325
XLRE,30:50.1,78.5735
XLRE,32:10.9,79.5025
XLF,32:05.6,94.7919
XLP,32:34.3,48.0187
XLY,30:39.9,97.9991
XLRE,30:54.9,79.2732
XLU,35:40.9,79.8397
XLF,35:16.0,196.0001
XLV,33:33.5,151.757
XLI,30:44.4,98.9711
XLI,31:43.6,81.9931
XLC,33:26.1,74.9081
XLC,32:02.5,66.5101
XLF,33:48.9,139.1649
XLK,34:24.6,134.7148
XLI,34:00.8,151.108
XLRE,32:41.3,94.0749
XLY,35:31.4,212.6118
XLV,34:55.0,182.9084
XLP,32:41.7,46.9763
XLK,31:17.3,113.9127
XLU,30:11.9,109.3692
XLC,33:37.3,71.5937
XLP,32:11.2,47.6381
XLK,2/12/2026 9:32,118.1667
XLRE,33:03.0,90.6782
XLC,34:48.7,73.9739
XLB,35:05.2,143.1359
XLI,35:20.2,180.6059
XLE,34:48.7,242.5263
XLY,33:58.7,129.7563
XLE,35:04.5,246.0966
XLE,32:00.8,157.5522
XLU,30:40.2,110.6408
XLI,35:32.2,214.2565
XLC,30:54.6,77.8013
XLE,2/12/2026 9:35,236.5729
XLI,32:42.7,106.9665
XLB,31:14.5,142.5868
XLB,32:22.8,156.0348
XLK,34:15.5,123.7127
XLP,30:51.8,64.39
XLK,32:35.0,114.9478
XLC,33:17.7,81.8948
XLY,2/12/2026 9:33,142.3734
XLF,34:45.2,171.8765
XLB,30:19.9,104.0756
XLI,32:23.5,87.1453
XLU,33:24.0,82.2925
XLU,35:22.7,88.12
XLY,34:40.7,142.8704
XLE,35:31.1,288.9148
XLV,30:27.6,91.7835
XLF,30:58.1,91.9825
XLE,34:48.0,240.7163
XLE,32:03.5,167.2968
XLE,33:27.2,196.7887
XLY,33:38.7,145.3124
XLRE,30:01.7,94.9029
XLC,32:33.3,81.0129
XLU,33:24.4,83.314
XLU,35:13.2,89.8423
XLRE,34:37.2,112.2118
XLI,31:05.4,94.3954
XLI,31:45.7,84.2138
XLI,32:54.6,114.7529
XLY,35:26.9,202.2696
XLI,32:09.1,81.9159
XLF,33:02.7,124.8785
XLP,32:12.6,45.93
XLRE,34:28.4,117.1183
XLU,33:06.5,92.6294
XLC,34:04.7,55.844
XLV,32:52.9,145.1351
XLB,31:28.9,141.9047
XLE,33:48.9,224.6969
XLI,31:01.6,96.1986
XLC,33:58.3,53.2002
XLF,30:42.7,93.2285
XLP,31:24.3,53.2947
XLK,31:49.2,116.1156
XLF,31:06.8,92.054
XLB,2/12/2026 9:30,109.3205
XLP,35:40.5,63.0169
XLK,30:29.4,95.2171
XLE,31:20.8,111.1578
XLC,2/12/2026 9:31,74.0878
XLP,35:37.4,66.8916
XLF,32:04.6,93.2452
XLV,33:32.8,149.4805
XLF,30:44.4,95.3234
XLB,30:50.4,113.8797
XLF,33:33.1,149.6723
XLC,31:06.5,82.3319
XLB,33:42.9,146.6384
XLV,34:30.5,155.7894
XLC,30:52.8,73.4852
XLI,30:52.5,99.9131
XLU,31:33.8,129.4953
XLU,34:58.5,87.3017
XLC,32:55.7,72.2458
XLI,34:28.1,184.9982
XLE,33:38.4,201.5692
XLF,30:39.9,92.9003
XLU,32:53.6,88.9325
XLI,34:56.1,168.4009
XLB,33:02.7,175.7787
XLY,31:40.8,120.1102
XLP,32:42.0,46.3505
XLB,2/12/2026 9:30,99.4912
XLK,30:11.5,97.0695
XLF,35:25.8,191.8911
XLC,35:01.3,66.0955
XLU,33:26.5,79.0104
XLRE,32:07.7,79.2416
XLU,32:36.1,88.8671
XLY,30:39.2,96.431
XLY,30:02.1,92.1354
XLB,33:36.3,152.3203
XLF,34:38.9,144.0535
XLP,33:44.7,53.1839
XLC,34:14.8,65.796
XLI,30:09.8,109.4708
XLE,33:26.1,199.5316
XLE,33:38.0,201.1839
XLRE,32:32.6,89.9522
XLK,33:19.1,109.6363
XLRE,33:06.9,83.8566
XLB,32:31.5,162.1795
XLY,30:10.8,90.6248
XLK,33:04.1,117.5548
XLRE,33:05.1,90.0914
XLRE,30:27.3,91.2671
XLF,32:44.5,116.4711
XLY,35:28.6,205.1603
XLV,33:07.2,143.5291
XLC,32:30.5,78.3903
XLF,2/12/2026 9:35,209.4003
XLK,32:40.6,126.5652
XLV,32:48.3,140.9522
XLB,2/12/2026 9:31,141.483
XLI,33:54.1,145.2067
XLB,34:45.6,125.0637
XLC,30:26.9,83.6072
XLK,31:47.1,123.7842
XLV,31:15.9,76.007
XLRE,30:10.8,85.7245
XLY,33:34.9,139.5561
XLI,35:00.6,170.0263
XLP,33:17.7,43.1363
XLV,31:31.3,76.5392
XLV,33:33.1,151.0438
XLE,33:45.4,213.5817
XLC,31:50.6,63.4746
XLI,34:56.8,175.5183
XLRE,33:13.5,95.8614
XLK,35:06.9,140.1448
XLF,34:07.1,140.037
XLP,32:24.2,43.8036
XLY,35:45.8,277.4813
XLK,32:53.2,131.2228
XLP,30:22.0,83.8551
XLB,34:07.1,175.6507
XLRE,33:26.5,115.07
XLK,35:08.3,141.3718
XLF,34:24.9,139.4191
XLP,32:08.8,48.306
XLI,32:37.5,101.0777
XLK,34:35.8,135.8207
XLB,34:52.9,137.9353
XLC,32:12.3,68.9664
XLE,32:44.8,191.3355
XLE,2/12/2026 9:33,172.7766
XLRE,33:12.5,92.2736
XLP,33:35.9,43.7104
XLF,31:43.3,98.5163
XLP,2/12/2026 9:34,62.1876
XLF,35:25.5,194.631
XLC,31:58.6,68.8331
XLV,32:11.6,112.5843
XLB,35:44.7,138.5011
XLV,34:27.0,160.6975
XLU,32:22.8,95.4663
XLE,30:58.8,108.605
XLY,33:21.9,138.8907
XLP,34:15.5,56.3957
XLP,33:08.6,48.6999
XLRE,32:09.5,79.8613
XLC,32:40.6,72.6416
XLC,2/12/2026 9:34,85.984
XLV,33:34.2,149.359
XLY,34:03.6,135.1229
XLY,35:25.1,202.8792
XLI,30:42.7,102.2921
XLI,35:39.8,232.1002
XLI,34:05.7,164.2125
XLC,31:43.3,65.6911
XLE,32:35.0,198.2425
XLV,30:33.6,89.3028
XLP,32:51.1,51.2188
XLI,35:48.2,215.6856
XLB,32:21.7,158.5604
XLB,33:55.9,158.7728
XLC,34:26.3,82.4494
XLP,34:49.4,62.7211
XLI,31:01.9,94.1962
XLK,32:10.9,133.9272
XLI,34:02.5,154.5233
XLP,30:56.3,62.985
XLK,32:32.9,111.0809
XLP,35:47.9,66.8992
XLK,35:42.6,130.5392
XLY,31:36.9,119.0226
XLP,30:32.9,66.7261
XLI,33:10.0,95.7215
XLU,33:47.2,75.2858
XLE,30:45.8,114.6305
XLK,31:13.8,113.9035
XLB,33:44.3,152.8877
XLU,34:20.7,97.8327
XLP,33:59.7,62.9797
XLF,32:33.3,113.6867
XLP,34:52.2,65.081
XLF,32:41.3,118.4513
XLF,35:06.9,214.0246
XLRE,31:49.5,75.2791
XLU,35:10.8,82.816
XLP,31:56.2,48.1142
XLP,2/12/2026 9:30,100.1233
XLK,31:05.8,101.5376
XLC,35:24.8,56.3531
XLP,35:09.4,70.1523
XLF,31:40.8,96.2034
XLV,35:23.7,208.8643
XLRE,30:28.3,94.1233
XLC,32:37.1,78.5483
XLV,31:29.6,75.7497
XLI,31:35.2,86.8692
XLB,35:41.6,151.6087
XLF,31:39.7,96.0496
XLF,34:42.4,155.6943
XLV,34:52.6,178.0574
XLB,34:43.8,130.3196
XLI,31:48.8,82.5764
XLRE,30:52.1,78.4091
XLY,32:17.5,137.1733
XLU,32:55.7,89.6491
XLP,34:34.0,55.3541
XLB,35:26.2,157.9345
XLB,2/12/2026 9:33,156.0206
XLB,32:23.8,153.7456
XLK,30:17.5,88.8042
XLV,34:31.9,152.2461
XLP,30:37.4,70.7091
XLC,30:42.7,76.6536
XLI,31:32.4,86.9996
XLU,35:10.4,81.7392
XLU,35:02.7,84.1489
XLB,31:21.5,146.7236
XLU,34:24.9,107.7862
XLK,32:31.2,115.0715
XLK,31:42.9,114.6575
XLC,31:50.2,62.9037
XLY,35:08.3,155.2512
XLC,30:59.1,79.932
XLI,33:07.6,101.6831
XLY,32:33.3,154.921
XLP,32:55.7,50.1276
XLV,34:26.7,164.3267
XLU,32:30.5,95.9211
XLC,34:34.0,85.3054
XLK,2/12/2026 9:34,148.0946
XLI,34:55.0,167.5975
XLB,34:01.5,162.737
XLC,31:41.5,68.2337
XLP,31:59.7,50.7576
XLC,33:12.2,87.1809
XLV,33:10.4,145.9456
XLI,33:53.8,141.8739
XLI,32:57.4,117.9338
XLV,33:00.6,132.7908
XLRE,33:53.4,119.744
XLI,30:58.1,100.6609
XLE,32:28.4,190.2536
XLF,31:37.3,94.9501
XLF,30:24.1,87.3738
XLY,30:36.7,91.1118
XLRE,2/12/2026 9:34,114.575
XLK,31:53.4,119.4591
XLU,35:14.3,87.4066
XLRE,35:05.9,124.3713
XLV,35:32.2,190.4306
XLB,32:50.1,162.7183
XLY,34:55.4,143.2048
XLI,32:36.1,94.1536
XLE,31:50.9,153.6939
XLE,30:59.8,111.1446
XLV,31:25.4,78.7469
XLV,35:21.6,210.887
XLE,32:19.3,184.0632
XLY,31:51.3,130.0723
XLE,33:27.5,197.8117
XLP,33:53.8,58.6735
XLV,30:28.3,91.6306
XLU,34:02.5,82.8773
XLK,30:30.1,96.8511
XLI,31:39.4,86.2395
XLY,33:56.2,131.9742
XLB,33:46.5,149.7089
XLY,30:03.8,90.843
XLRE,31:00.2,79.7893
XLU,35:48.2,79.3683
XLE,33:59.7,230.9189
XLY,31:38.7,120.4682
XLI,35:31.4,212.0232
XLK,34:33.7,132.9057
XLRE,32:01.1,82.8133
XLE,30:56.7,106.0681
XLP,33:48.9,51.739
XLP,32:03.9,50.2477
XLK,30:16.1,92.9854
XLC,31:45.3,67.4426
XLI,33:27.9,107.3298
XLV,35:45.4,197.6001
XLP,30:06.3,99.3343
XLV,30:46.5,77.1836
XLU,32:18.6,92.6262
XLU,32:27.7,99.6171
XLK,32:23.1,133.2772
XLC,32:45.2,68.9798
XLB,31:06.5,140.8918
XLB,31:08.6,138.5072
XLU,34:42.1,100.5796
XLE,35:25.1,260.9244
XLF,31:21.5,97.6343
XLI,2/12/2026 9:34,183.9783
XLY,30:13.6,86.9296
XLRE,32:46.9,92.9595
XLB,35:36.3,147.1157
XLV,31:01.2,65.8328
XLRE,30:23.1,87.7095
XLRE,33:20.9,112.554
XLB,30:15.4,111.552
XLB,33:21.9,163.0888
XLB,33:22.6,156.8193
XLB,34:48.7,127.866
XLE,31:42.9,130.8164
XLY,30:43.7,104.9496
XLY,31:05.1,90.1146
XLB,32:51.1,166.2166
XLK,34:21.4,131.6232
XLI,33:05.1,105.4832
XLB,2/12/2026 9:32,158.3609
XLI,30:14.7,114.9372
XLP,34:56.1,64.5605
XLV,32:13.3,114.5242
XLF,30:17.5,88.2805
XLB,35:33.5,152.133
XLP,34:35.8,53.483
XLY,34:51.5,148.1811
XLI,35:32.5,214.8434
XLK,30:38.5,90.269
XLP,33:04.1,50.8001
XLF,31:11.0,94.3035
XLE,35:47.9,249.2963
XLK,32:25.2,119.6323
XLF,33:59.0,168.0856
XLC,35:22.7,53.4418
XLP,30:51.4,64.7248
XLC,31:12.1,83.9693
XLE,2/12/2026 9:31,108.5558
XLF,32:43.8,117.053
XLB,32:03.9,150.8331
XLY,34:13.0,134.4663
XLV,35:20.9,211.0606
XLK,34:58.5,126.2009
XLE,33:50.3,215.9476
XLV,30:45.8,77.4932
XLRE,31:09.3,84.023
XLU,34:01.1,78.1738
XLU,30:05.6,102.4569
XLB,32:54.0,176.1491
XLRE,34:22.5,114.6223
XLE,35:24.8,263.739
XLU,35:32.9,83.7477
XLV,30:21.7,96.2416
XLB,35:02.4,144.6196
XLP,34:58.9,62.3583
XLI,31:40.1,85.706
XLRE,30:32.6,89.011
XLK,33:56.2,120.4032
XLK,35:13.2,137.6609
XLU,33:49.2,78.4187
XLP,2/12/2026 9:31,45.3648
XLF,30:38.5,90.6788
XLC,33:25.8,77.3307
XLRE,2/12/2026 9:35,119.0455
XLY,32:33.6,159.6713
XLB,30:58.4,126.318
XLK,31:20.5,115.7358
XLK,35:47.9,123.9657
XLB,33:28.6,150.8308
XLRE,32:44.5,95.3012
XLV,34:38.2,140.8969
XLV,2/12/2026 9:32,139.1163
XLU,33:36.3,78.594
XLU,35:30.0,82.7438
XLI,32:18.6,93.012
XLRE,30:56.3,78.8917
XLU,33:40.8,76.2886
XLI,30:11.5,104.7034
XLC,34:07.1,58.3627
XLU,34:21.4,101.2048
XLRE,33:14.2,98.735
XLE,33:19.1,200.7739
XLB,31:03.7,133.1978
XLU,30:47.9,115.3134
XLU,33:59.4,78.3379
XLP,2/12/2026 9:32,46.2394
XLF,31:51.3,101.5471
XLY,33:35.2,137.8401
XLB,30:39.5,109.3249
XLB,30:49.3,114.3839
XLY,34:30.2,141.2536
XLY,34:53.3,148.1284
XLI,34:42.8,176.6173
XLV,30:24.5,95.0206
XLV,31:56.2,92.7204
XLC,32:49.7,67.4932
XLF,35:49.3,189.4603
XLE,32:26.3,199.173
XLI,33:52.7,143.934
XLB,33:55.2,156.3585
XLF,32:01.5,92.9127
XLP,31:07.9,57.3657
XLY,35:45.1,275.7003
XLU,32:35.4,90.8327
XLK,33:29.0,129.7055
XLI,30:27.6,103.3936
XLI,34:35.8,185.9198
XLC,30:21.7,80.8258
XLC,30:50.4,79.2505
XLK,34:02.9,135.1429
XLI,33:39.8,126.4169
XLY,31:17.7,94.7534
XLI,33:24.0,107.1438
XLRE,31:33.8,78.0493
XLY,35:47.9,286.7246
XLI,31:06.8,83.5503
XLRE,31:11.4,81.8108
XLP,30:45.1,62.9136
XLK,35:41.6,133.4399
XLE,33:19.5,199.1369
XLE,32:49.4,197.8353
XLC,32:47.6,73.0488
XLI,35:10.8,190.5457
XLE,32:16.1,180.7408
XLRE,32:47.6,89.1017
XLP,32:19.6,41.2581
XLV,30:16.8,99.6545
XLP,33:15.3,44.9185
XLV,32:22.8,121.1037
XLV,31:46.0,91.8562
XLP,35:44.4,67.1133
XLF,33:15.6,130.8858
XLU,31:38.3,119.609
XLF,32:54.0,121.97
XLB,35:15.7,152.3645
XLY,32:04.2,112.9485
XLC,31:49.9,64.1073
XLU,35:09.7,83.3278
XLB,34:57.9,141.769
XLB,31:32.7,150.0248
XLU,34:33.3,102.2662
XLRE,30:25.9,89.1489
XLP,32:15.4,45.6757
XLK,33:59.4,132.2741
XLI,30:24.5,101.6772
XLF,32:21.0,105.4545
XLK,30:13.6,93.3556
XLV,34:40.4,151.981
XLB,32:43.4,157.6781
XLV,30:29.0,88.6709
XLV,35:40.5,206.647
XLP,31:19.4,50.9401
XLI,34:29.1,184.2927
XLE,34:18.6,217.0624
XLY,33:42.2,137.6536
XLE,32:19.6,186.5769
XLC,32:38.2,77.9419
XLE,35:49.6,249.5779
XLRE,35:17.8,103.4563
XLF,34:31.6,149.0952
XLI,35:27.2,188.5967
XLE,31:27.5,129.0227
XLB,32:58.1,176.279
XLP,35:24.8,66.0368
XLC,33:29.7,77.0102
XLF,32:57.4,126.5691
XLC,31:52.7,66.5483
XLF,34:08.5,143.9385
XLE,32:25.9,196.281
XLK,31:14.9,111.9307
XLI,31:46.4,83.7728
XLF,2/12/2026 9:30,96.6234
XLV,34:19.7,167.5422
XLE,33:45.0,214.3142
XLY,33:40.8,140.5485
XLU,35:45.1,76.4371
XLI,30:10.8,109.7361
XLRE,2/12/2026 9:34,110.2301
XLY,33:45.4,130.272
XLV,31:41.8,88.8967
XLU,31:54.1,106.6044
XLI,31:23.3,92.2673
XLB,35:44.0,140.3535
XLY,33:23.7,151.8184
XLI,32:11.2,84.3389
XLC,33:26.8,74.6596
XLB,34:50.8,135.081
XLF,31:48.8,103.0909
XLP,34:01.1,61.0768
XLRE,31:59.3,86.8887
XLRE,32:32.2,90.3865
XLY,2/12/2026 9:31,125.5973
XLY,30:55.6,105.8882
XLF,30:15.1,91.5377
XLRE,31:51.6,78.0008
XLE,2/12/2026 9:32,203.7818
XLC,30:57.7,75.8839
XLB,31:48.8,151.2402
XLE,32:28.0,192.3349
XLI,33:35.2,113.8545
XLF,31:01.2,91.4801
XLK,34:13.7,126.3313
XLE,32:48.7,207.677
XLC,30:46.5,75.9383
XLB,30:28.3,113.1417
XLP,34:22.5,57.5986
XLC,32:10.2,70.3446
XLU,33:41.5,74.3166
XLB,34:04.3,171.009
XLY,32:03.9,111.149
XLB,31:28.2,143.0368
XLRE,33:47.8,118.8161
XLV,32:43.8,137.7056
XLC,30:42.3,75.8058
XLV,31:35.9,80.8583
XLC,33:41.2,72.372
XLRE,35:19.5,108.9914
XLC,33:02.7,88.665
XLY,34:25.3,137.2687
XLC,35:01.7,66.5855
XLRE,35:37.0,102.0682
XLK,35:34.2,127.1074
XLC,33:59.0,54.6983
XLE,30:59.5,112.3322
XLK,33:21.9,123.9422
XLC,34:02.9,54.5498
XLI,34:48.7,176.5272
XLE,32:40.6,191.4555
XLB,32:56.7,172.119
XLY,34:04.3,131.529
XLK,31:48.5,115.8957
XLV,34:39.3,155.391
XLE,31:10.3,108.2824
XLC,35:29.7,62.2949
XLI,34:26.7,196.9042
XLY,33:08.6,161.8083
XLV,30:45.5,79.73
XLI,30:57.0,102.6335
XLU,30:54.2,101.0775
XLE,33:06.9,182.3343
XLRE,32:16.1,73.6441
XLF,35:14.3,194.3816
XLP,30:39.2,66.7873
XLY,33:44.7,130.8378
XLE,34:46.6,227.9242
XLV,35:16.7,197.636
XLE,30:43.4,114.0077
XLU,31:03.7,110.1258
XLU,30:50.4,104.8611
XLE,33:21.2,195.3339
XLB,32:08.1,140.9766
XLV,33:09.3,146.4732
XLF,30:10.8,87.6839
XLV,33:32.1,156.9421
XLE,32:17.2,185.454
XLRE,35:08.3,118.6074
XLF,33:40.8,151.2242
XLF,35:19.9,198.3097
XLB,33:48.5,152.201
XLP,35:45.1,66.1086
XLB,35:34.6,150.6833
XLV,35:08.7,223.931
XLP,34:48.7,60.3192
XLU,32:47.3,94.8609
XLY,31:30.3,104.2453
XLE,34:20.0,218.2283
XLB,31:27.5,142.2736
XLC,33:58.7,52.5806
XLK,34:23.9,130.7858
XLY,35:35.6,232.6186
XLK,30:36.4,90.6298
XLF,35:19.2,191.1706
XLF,32:03.2,89.6956
XLV,35:14.3,209.6484
XLU,33:34.2,77.7297
XLB,34:36.8,154.3316
XLV,32:54.6,143.4935
XLRE,30:43.7,88.0895
XLP,34:11.3,60.945
XLY,32:01.5,113.6885
XLE,30:30.1,98.1188
XLF,33:12.8,135.2801
XLC,30:09.1,92.32
XLK,35:24.8,118.9083
XLK,2/12/2026 9:32,118.3768
XLB,31:52.7,149.4961
XLU,31:43.6,121.4305
XLU,33:16.7,85.9014
XLV,30:01.0,100.8473
XLC,33:54.8,52.1871
XLI,35:24.4,185.3779
XLB,35:40.5,149.5632
XLV,32:04.6,107.3831
XLF,34:27.7,141.9142
XLV,34:59.2,194.6805
XLY,33:55.9,132.6429
XLP,35:26.9,66.9426
XLY,33:56.6,131.9066
XLF,34:38.2,147.4804
XLC,32:03.5,66.3609
XLP,33:07.9,51.1301
XLU,2/12/2026 9:32,89.3382
XLF,30:30.8,92.6922
XLV,34:16.5,164.8746
XLU,31:16.3,111.4835
XLI,2/12/2026 9:31,82.7168
XLV,34:17.9,167.3419
XLK,30:06.6,100.5044
XLE,33:33.5,194.7871
XLRE,34:36.5,117.3112
XLU,32:25.6,98.6886
XLK,31:57.2,120.9342
XLU,33:53.8,77.3525
XLB,32:37.8,155.8717
XLC,30:24.8,85.498
XLC,34:56.8,69.1677
XLF,2/12/2026 9:33,129.7263
XLK,32:47.3,120.085
XLB,34:39.3,141.7889
XLRE,30:39.9,93.9195
XLF,33:50.6,141.3339
XLU,34:53.6,90.7302
XLI,33:07.9,99.9691
XLRE,30:10.1,86.3497
XLB,33:52.4,161.2728
XLRE,34:34.0,111.9588
XLC,33:21.9,77.0804
XLP,35:33.5,66.2055
XLRE,30:56.7,78.9009
XLE,31:44.3,140.5729
XLRE,33:42.6,115.3427
XLP,31:02.6,59.8043
XLF,32:28.0,108.9746
XLC,35:41.2,56.8604
XLC,31:49.2,64.2605
XLC,35:02.0,67.4135
XLF,32:12.6,91.2776
XLF,33:54.1,150.4587
XLY,31:00.9,96.0931
XLU,30:14.3,105.5735
XLF,32:46.2,117.7523
XLE,34:37.5,226.7123
XLE,31:38.3,144.1787
XLY,32:51.8,171.3654
XLY,35:32.2,216.2814
XLB,31:31.3,143.3872
XLY,32:49.4,160.419
XLC,34:01.5,54.3651
XLE,32:34.7,198.2929
XLK,2/12/2026 9:31,116.9553
XLY,33:42.9,133.244
XLRE,2/12/2026 9:33,123.6456
XLY,35:20.2,188.8665
XLY,32:54.6,176.7691
XLE,32:52.2,183.6089
XLP,30:10.5,89.8458
XLE,34:00.4,229.068
XLE,35:19.5,275.1017
XLV,33:53.4,152.4051
XLI,32:12.3,85.2765
XLP,34:20.0,56.8942
XLF,33:01.3,120.6736
XLV,30:57.7,65.6744
XLU,32:47.6,95.3948
XLK,33:36.6,119.5038
XLI,34:45.6,177.1331
XLF,31:00.9,91.7716
XLI,31:36.2,89.6994
XLI,34:11.3,171.2547
XLI,35:37.0,221.3651
XLU,33:03.4,96.0302
XLF,31:16.6,94.6624
XLK,34:41.0,148.4646
XLK,33:00.9,127.3583
XLU,32:10.5,107.5625
XLK,30:54.6,101.7531
XLB,31:00.5,124.7707
XLV,32:10.9,111.5711
XLRE,32:56.7,96.2607
XLB,34:42.1,135.2248
XLI,34:19.3,185.2714
XLE,33:51.3,213.5671
XLB,35:49.6,143.6717
XLP,31:49.5,45.2939
XLP,31:06.5,56.3583
XLRE,35:06.6,119.5692
XLY,34:01.8,127.7418
XLC,33:00.9,81.5491
XLY,35:23.4,196.0865
XLU,34:28.4,106.2072
XLP,34:23.9,56.334
XLRE,30:08.0,91.0701
XLK,33:20.5,116.1951
XLC,30:16.1,82.2009
XLY,35:08.7,160.5209
XLY,31:02.3,98.2739
XLV,30:42.3,85.6399
XLK,31:44.3,119.641
XLF,35:43.7,165.8057
XLI,33:51.3,138.4158
XLF,31:17.3,92.9737
XLP,32:29.1,45.263
XLU,33:13.9,83.1554
XLC,34:07.4,59.1502
XLC,35:20.2,53.729
XLRE,31:34.1,76.3153
XLI,34:12.7,171.6694
XLP,34:12.3,59.405
XLE,30:31.1,97.7899
XLRE,35:01.7,126.4002
XLE,31:53.7,156.7427
XLU,31:24.3,115.5068
XLB,35:30.7,149.7812
XLK,30:21.3,91.215
XLK,31:50.9,116.5912
XLE,31:07.2,111.8485
XLRE,32:54.6,93.5628
XLC,35:18.5,53.5364
XLU,31:15.9,109.3298
XLC,32:32.9,79.5233
XLF,2/12/2026 9:30,93.3412
XLV,30:54.6,67.37
XLU,34:15.5,92.0402
